Date,Close,High,Low,Open,Volume
2020-05-13,720.4417724609375,738.9053677123376,700.0282812534542,738.9053677123376,2979114
2020-05-14,691.0973510742188,720.4417626512768,688.4975681958408,708.6943713716726,1591910
2020-05-15,702.3873291015625,706.2870618607551,681.5164859602351,696.0321546321886,1907814
2020-05-18,693.6008911132812,713.5088350468425,687.5105374135567,708.5980690021871,2616038
2020-05-19,677.9537353515625,703.8316692672398,675.9557063741568,703.8316692672398,1428670
2020-05-20,690.7122192382812,696.1044354566204,670.9727702389787,677.5445741599694,1815744
2020-05-21,693.31201171875,703.3261352388297,686.2346623167291,692.3250158304435,1117646
2020-05-22,689.2437133789062,702.1947283504894,686.9327889594312,700.4133871039726,1158588
2020-05-26,685.4403076171875,697.6210155235168,681.8776248098571,692.9991075060823,937442
2020-05-27,696.6339721679688,700.0763510177917,679.9035866330503,690.3992189085777,1255066
2020-05-28,709.0072021484375,712.1606637094635,698.3671711852297,700.5095997173065,1283694
2020-05-29,705.4204711914062,708.4536295049254,699.5468050768987,708.06844602136,1180480
2020-06-01,732.0205688476562,741.0477556059674,710.4516458822465,712.5459414560252,2033958
2020-06-02,739.55517578125,741.4328421356115,732.285294083289,732.285294083289,837100
2020-06-03,742.6124877929688,750.5805083592189,738.1831715469996,743.8402087331579,889056
2020-06-04,760.6668701171875,765.024015931453,741.4329669820249,741.4329669820249,1421436
2020-06-05,760.979736328125,778.8415167123115,757.9466370765136,771.2346431934715,1316812
2020-06-08,755.9005126953125,781.8747138242165,753.493262960632,781.8747138242165,2223880
2020-06-09,740.0367431640625,761.8223544841127,738.0869060321205,760.6909587995416,1009268
2020-06-10,756.83935546875,760.2095052704556,741.7218146040922,741.9625395899283,843222
2020-06-11,740.2293701171875,755.3950450171494,737.0758491296884,755.3950450171494,661820
2020-06-12,764.927734375,766.9498007368167,719.7677037674456,719.7677037674456,1544478
2020-06-15,777.541748046875,783.1746895244247,751.8082691198163,759.2466480928308,2250800
2020-06-16,778.7453002929688,793.3572946370524,763.1704060412587,790.3000991844873,2535406
2020-06-17,777.7343139648438,787.1466258660803,771.2828724412104,774.171572337994,1781676
2020-06-18,797.401611328125,801.6142990860849,772.9921183417339,772.9921183417339,2027974
2020-06-19,847.1112670898438,861.121450204869,799.4958507803166,806.2842839627772,5858510
2020-06-22,841.1893920898438,868.5839080493134,835.2434965164772,854.5978212174836,4073664
2020-06-23,828.1179809570312,849.3499112531073,826.0718187413066,844.463182677875,2707058
2020-06-24,831.6326293945312,853.1293832260187,824.5312420341567,837.6267170391284,2717448
2020-06-25,827.1069946289062,842.0560404679849,825.1330614054015,832.4270405769845,1309314
2020-06-26,838.9746704101562,843.2595867157012,826.7458299362933,833.0769085276171,2770356
2020-06-29,829.6105346679688,837.1933717604405,825.6867056246987,831.9455552883262,1340214
2020-06-30,820.0778198242188,838.0599650016753,816.5391741902213,835.9416320852347,1985890
2020-07-01,836.7118530273438,841.8874398238722,822.677575680748,827.1309875754353,938276
2020-07-02,854.0048828125,857.0366231036272,841.3200695916885,848.8872815156063,1631550
2020-07-03,867.0778198242188,869.6487595628774,857.8613283128004,863.9490871808162,1714566
2020-07-06,898.0743408203125,901.275847056463,869.2606662675898,873.6991463560566,1898842
2020-07-07,884.7589721679688,907.096862439179,876.2458793882633,907.096862439179,1435434
2020-07-08,871.8558349609375,890.0220604147595,868.33901581646,885.7533459056441,1167296
2020-07-09,885.07421875,889.8280117327491,866.8352790031901,876.7793882474908,1410480
2020-07-10,911.2199096679688,914.0818844955551,885.0741681839744,887.6451077710917,2280558
2020-07-13,938.287353515625,944.4478266966372,921.6976335123122,925.772304699811,3145520
2020-07-14,929.7256469726562,941.5372956915323,915.7311451725789,938.4812776923786,2267106
2020-07-15,895.2608642578125,959.727808498557,872.2439132082562,940.4216605885484,5678048
2020-07-16,894.0481567382812,906.1266230314911,879.0834971032226,897.3952101757274,3294500
2020-07-17,927.15478515625,931.3022300436708,891.6712808079668,894.9698383148722,1978960
2020-07-20,931.0111694335938,936.8078337029427,921.4550876535016,931.3749783010512,1512614
2020-07-21,956.501953125,958.9031270392868,938.6268236491462,941.9253808750904,2068846
2020-07-22,972.1458129882812,975.0077879897941,950.7538629154211,960.4797105557184,2935892
2020-07-23,999.5770263671875,1008.429709547602,965.8398501037386,972.1458709993763,2758098
2020-07-24,1041.0753173828125,1049.1276668046964,997.2727108539602,999.2615798157968,5778544
2020-07-27,1045.756591796875,1066.5421356620127,1032.2713850351004,1062.0794368905829,4626580
2020-07-28,1056.234130859375,1063.9711090637227,1043.985899027527,1049.6128568637973,2178804
2020-07-29,1016.6516723632812,1059.9933589198038,1004.5974260367574,1057.4709747755342,3050440
2020-07-30,1022.8607177734375,1037.582897419599,1005.2281855941386,1018.6648361763245,2407642
2020-07-31,1002.6329345703125,1033.1444418367441,996.0116607287505,1030.7917638518315,2566472
2020-08-03,974.255859375,998.7766004737553,972.0972838025282,998.7766004737553,1429454
2020-08-04,1043.4765625,1051.1651040561292,970.7633430975212,978.4518254399666,4106394
2020-08-05,1031.5921630859375,1064.7473265242818,1027.3962813569153,1052.6203638076045,3587676
2020-08-06,1035.42431640625,1051.4319066054888,1022.0361026868492,1047.7695403138262,2497264
2020-08-07,1041.31787109375,1046.314202747836,1028.4148555516033,1030.5734309399515,1921552
2020-08-10,1028.1722412109375,1050.1704759625334,1022.6665539078969,1046.071587099433,1651252
2020-08-11,1035.1817626953125,1047.769525672432,1019.2226095117537,1036.9522517913597,1394734
2020-08-12,1032.0531005859375,1040.4448641917645,1021.8664517245375,1030.3067705530343,1405374
2020-08-13,1029.482177734375,1037.5829654198733,1023.5156881888419,1034.9150335312295,916406
2020-08-14,1025.50439453125,1046.0716733603915,1013.9109485648838,1029.4820141203234,2024690
2020-08-17,1014.517333984375,1022.2058750410714,1004.1124245746173,1020.1927283508466,1847598
2020-08-18,1027.760009765625,1034.6238227548852,1010.3941768295997,1013.6684565067291,1284800
2020-08-19,1034.769287109375,1044.8589421770564,1029.0211787485166,1039.0137233879493,1517536
2020-08-20,1016.8943481445312,1030.2581659107173,1012.7469033358609,1027.4205277775814,988400
2020-08-21,1009.8121948242188,1028.269455936407,1007.5323494977205,1028.269455936407,874398
2020-08-24,1016.748779296875,1020.9203831996693,1004.1851755144551,1018.0827451268559,1121572
2020-08-25,1009.9334716796875,1024.1462959032094,1008.1387048535314,1021.0902775627965,963768
2020-08-26,1036.5400390625,1041.5362528656242,993.0769581348861,1012.5528125195211,1714930
2020-08-27,1024.3402099609375,1042.191121839898,1020.4838597024368,1041.099695251981,794382
2020-08-28,1026.2320556640625,1034.1387399613016,1021.6722470022598,1028.3663535552141,927108
2020-08-31,1008.2599487304688,1053.590511268783,999.868066921169,1053.590511268783,1541794
2020-09-01,1012.625732421875,1029.2153948463297,1000.9352922073764,1016.2395438685334,1084774
2020-09-02,1032.5380859375,1036.6126977434599,1011.6311563612473,1016.2394018589371,3959546
2020-09-03,1024.5584716796875,1036.6127193670918,1020.217042937301,1032.2470130150546,549996
2020-09-04,1007.7020263671875,1017.2096123177378,1001.9781948213616,1001.9781948213616,922036
2020-09-07,1010.1273803710938,1021.0902014007839,992.1552581976881,1009.0602313995205,1250716
2020-09-08,1022.084716796875,1028.3664599303145,1009.3998424729148,1015.6574264223106,963264
2020-09-09,1048.3758544921875,1051.262047734062,1011.3886207593804,1011.3886207593804,1701352
2020-09-10,1122.786865234375,1136.975410886506,1055.6034952234286,1059.8964871763012,4899404
2020-09-11,1124.8243408203125,1133.6284683317874,1108.9137421407083,1122.7869163535588,2661270
2020-09-14,1116.8204345703125,1144.7851602886233,1106.9247629758097,1125.260752364209,1239952
2020-09-15,1124.3634033203125,1128.5351257747166,1109.9565956129172,1122.956723046838,1018282
2020-09-16,1127.2496337890625,1149.0538870188368,1121.3801370149047,1127.1768009631858,1306328
2020-09-17,1115.3653564453125,1132.3672640445338,1112.2850604333892,1124.8971021129655,843732
2020-09-18,1118.3486328125,1125.1882879573232,1104.548171308857,1123.3449657228603,1036778
2020-09-21,1093.9248046875,1133.4102682710559,1090.456540552689,1118.1060168923257,1002018
2020-09-22,1072.5811767578125,1109.3744248840935,1067.8275026479866,1109.3744248840935,1386664
2020-09-23,1081.5067138671875,1104.2811240827411,1070.1558067450849,1103.5535063862228,1548288
2020-09-24,1058.02880859375,1079.784624339181,1055.3608771319955,1072.0233691777134,878162
2020-09-25,1067.9971923828125,1073.2846185081016,1051.9411668539233,1065.2322689221742,826170
2020-09-28,1074.8126220703125,1085.9451492937937,1070.6894550669963,1081.2399118107758,1032906
2020-09-29,1088.928466796875,1098.2176722633162,1075.4916982379823,1077.8443762230957,650574
2020-09-30,1083.5440673828125,1099.9397438841954,1079.3481858526452,1098.6057780485814,3121380
2020-10-01,1079.3238525390625,1098.2176348956336,1073.8909974653332,1098.2176348956336,570360
2020-10-05,1072.5811767578125,1090.941443622355,1069.8405308622073,1089.4862082595864,786158
2020-10-06,1072.0960693359375,1083.665237528298,1067.8759105834065,1080.7547668814002,519542
2020-10-07,1094.8948974609375,1120.2402492840179,1077.3593569198401,1083.3015685912799,1750242
2020-10-08,1086.0421142578125,1100.157944782714,1078.0383196859807,1097.1504820230123,838116
2020-10-09,1083.5198974609375,1092.7121119926464,1075.5161016517798,1085.1206803082443,610044
2020-10-12,1084.9266357421875,1093.7793184917964,1080.1971203006156,1083.422845000073,524484
2020-10-13,1106.10009765625,1108.8650210408994,1080.851741514686,1082.7920552481032,819140
2020-10-14,1109.54443359375,1117.7179358461112,1100.9100119915738,1108.3558964419658,613630
2020-10-15,1069.8648681640625,1111.6543319589625,1064.7958217197258,1111.3148007075101,3029716
2020-10-16,1055.2880859375,1082.6950162319008,1054.099667512858,1074.3516912259772,880218
2020-10-19,1055.433837890625,1080.9488962703604,1045.8292597786128,1063.2920860086824,704452
2020-10-20,1045.586669921875,1064.1166442837302,1043.9858872427849,1059.2658594545867,728276
2020-10-21,1029.94287109375,1062.8069377446868,1018.058448467212,1053.1539234720353,1069114
2020-10-22,1022.1088256835938,1034.6965874839632,1014.5415546679857,1029.8215254889476,603932
2020-10-23,1024.7525634765625,1035.5455596235659,1016.5546661332074,1023.0305111923545,1237080
2020-10-26,984.0787353515625,1021.575327318972,979.1066806958078,1019.1499348039696,1121710
2020-10-27,986.7467041015625,999.2617536335152,972.8492518406671,985.6795550404383,952110
2020-10-28,975.3472900390625,998.2429709379621,973.5040273168352,991.5004273402052,3038094
2020-10-29,983.035888671875,990.675875286336,965.6700541421021,969.8659951413528,769570
2020-10-30,996.52099609375,1001.5172095621692,980.8286603147047,987.1346803859664,708868
2020-11-02,910.6378173828125,986.4070492108574,902.2459363325275,986.4070492108574,2888486
2020-11-03,897.1283569335938,926.2573428814549,890.1189966941448,915.8281557267278,2328198
2020-11-04,928.1734008789062,935.6436213700481,892.5444099393543,892.5444099393543,2131260
2020-11-05,948.376953125,950.7538495917161,936.8806164863287,945.4179861501299,1909174
2020-11-06,984.2242431640625,989.5601064833354,959.315474875466,964.3360253376818,3773746
2020-11-09,994.5565185546875,1004.1125417642639,989.0266115544077,998.631130773506,1687382
2020-11-10,1011.146240234375,1013.8141722666558,990.4334097783267,1006.5379939967993,2137294
2020-11-11,968.6532592773438,1016.4092726762219,959.9703423672129,1014.7842123457349,1622378
2020-11-12,960.3826293945312,974.2073662560421,953.179225714691,962.8807954420671,1422928
2020-11-13,968.2650756835938,987.9350303841405,960.9404029806414,965.3061090012501,3650242
2020-11-14,971.0302124023438,978.0395733841477,968.2167332794837,976.4630681821646,199970
2020-11-17,966.712890625,1010.9035272127243,962.8807588854403,1010.9035272127243,1286592
2020-11-18,963.947998046875,973.3828106597756,951.2389646825367,968.9200528087292,855964
2020-11-19,956.8900756835938,975.007745073948,954.6344489082237,963.5599047854678,1605466
2020-11-20,921.2610473632812,962.4442231340082,919.0296981451373,959.3882641657947,1726366
2020-11-23,946.2911987304688,955.6046826115637,934.7463062906006,935.7164633287849,1197264
2020-11-24,953.227783203125,957.3509506032012,936.7836096118484,951.7240516411285,1501008
2020-11-25,944.8116455078125,966.2763690676743,942.1679913763088,960.4554270853389,1828126
2020-11-26,947.7463989257812,953.1064808335444,936.395550159806,945.9273545470571,901710
2020-11-27,936.128662109375,948.7407021760926,932.1025463855152,941.5372988268763,1046382
2020-12-01,947.9888916015625,953.615790093896,936.6865393982346,938.7481229261696,1186678
2020-12-02,949.5896606445312,952.1848187792193,938.6268983770249,952.1848187792193,440276
2020-12-03,952.4273681640625,960.9890156309021,949.80799160469,955.6046560613139,2978254
2020-12-04,944.2294921875,954.5616277718217,941.0522046153119,952.2090091030192,500672
2020-12-07,949.8079223632812,953.1791940460636,942.0223892302572,942.0223892302572,587618
2020-12-08,967.125244140625,977.045075623892,945.9758337165122,952.2090805005878,1366480
2020-12-09,983.0843505859375,986.5526736920962,970.1569967613557,976.4630172403045,1834484
2020-12-10,973.6495361328125,983.9332358041812,970.6177955245699,979.8585645839665,540354
2020-12-11,972.8734130859375,988.4929760785985,957.7389877996444,975.5898408022358,1378056
2020-12-14,965.8640747070312,977.5544548061519,963.875264684141,976.463028172576,465806
2020-12-15,957.5448608398438,966.712855392748,951.4813802114253,966.712855392748,423070
2020-12-16,958.5393676757812,967.7315813165987,953.5430355754908,964.3360319084703,545496
2020-12-17,962.9050903320312,972.5823826232833,959.0486807679831,960.8920027347376,477668
2020-12-18,966.3976440429688,972.5823949334432,953.1792548848957,961.9106679067421,436660
2020-12-21,940.9310302734375,980.8287373181547,900.3299830817949,975.0077952569194,2999220
2020-12-22,939.4030151367188,949.977750165863,915.7069421565978,941.0522938862666,1944482
2020-12-23,942.8955688476562,946.4851022124865,931.3506773903656,937.5597055917739,599486
2020-12-24,967.197998046875,969.5021208386247,944.4720829857226,946.2911272949987,578758
2020-12-28,971.7334594726562,982.2354203470077,968.022597279257,972.1457643355493,671036
2020-12-29,964.9181518554688,976.3660521033357,961.7166455207625,973.722338686175,500034
2020-12-30,967.9741821289062,973.479811462397,958.4666550241483,966.5432241870791,448554
2020-12-31,962.7110595703125,975.4928662384575,960.4554326962436,967.6103405913293,931590
2021-01-01,963.9237670898438,968.8473257789477,961.5711481734793,963.4386885828125,315426
2021-01-04,965.62158203125,969.138401353515,954.5860455372463,964.6029289668487,691706
2021-01-05,953.664306640625,962.3957194175993,948.8135217645283,956.5990551761366,677098
2021-01-06,928.5130004882812,954.6344652479859,924.0745204763277,954.6344652479859,1728078
2021-01-07,926.9849243164062,943.5745837348705,924.3897664338186,932.2722913004548,1129950
2021-01-08,937.6810302734375,940.1791372098941,927.8096352994452,931.7873145792514,599608
2021-01-11,920.19384765625,940.5186471725742,917.8897249486237,938.6268293172609,831146
2021-01-12,949.1287841796875,950.7537851840775,921.6490774743609,926.4998620926469,995586
2021-01-13,940.6156616210938,958.005713155016,930.6958304654878,953.0822139911469,949868
2021-01-14,951.0447998046875,953.9067745101793,939.1361593531207,940.6156131014234,3659680
2021-01-15,939.8881225585938,957.1326875208887,931.4235261236598,950.7538931805371,2532814
2021-01-18,962.1531982421875,968.50771470647,932.6361835595715,941.0522836349098,2727010
2021-01-19,978.063720703125,985.1458543627735,967.076681762512,967.2464473804497,1183838
2021-01-20,996.7635498046875,998.3157772362251,970.7632962238255,981.0712137977199,977154
2021-01-21,1017.621826171875,1028.2692739665777,1006.5377367361535,1009.9332857275526,3090176
2021-01-22,994.2410888671875,1026.3775391273668,987.2317283072332,1025.8440238398443,1015886
2021-01-25,940.9066772460938,995.3810126883399,937.2685887494258,995.3810126883399,2691040
2021-01-27,919.3450317382812,936.2985017128802,915.8282125956339,936.2985017128802,3480356
2021-01-28,910.2982788085938,932.9756981243509,907.1695462462244,911.4624790226205,4138760
2021-01-29,894.0724487304688,927.3488219733182,887.6936546154949,920.0483668660069,1853630
2021-02-01,919.3934936523438,923.9289656391792,895.0667958146311,895.0667958146311,1637018
2021-02-02,934.4794921875,940.2277200267173,899.820655581182,929.264898091814,2177866
2021-02-03,936.3469848632812,946.3880854053286,921.6490836853534,934.7462022429874,1843092
2021-02-04,933.2667846679688,940.9067712744641,924.0988481111231,931.8358267350836,3238030
2021-02-05,933.2909545898438,943.089515770648,931.3506407549376,937.6566607183825,644028
2021-02-08,946.6306762695312,954.7557410030771,935.7406878195953,936.7835592054921,1404464
2021-02-09,948.7892456054688,965.3061918193073,946.8732092619537,954.4889178435977,1204324
2021-02-10,958.1512451171875,962.3714041086016,935.2312874754778,949.6380943076517,941976
2021-02-11,997.1031494140625,1000.3288741168151,956.1867299503868,959.2184706211581,3885292
2021-02-12,990.1664428710938,1007.750537692442,977.6999496763277,999.1161171015902,1281256
2021-02-15,985.9705200195312,999.5284992481985,982.4779786014874,993.9258190425006,651568
2021-02-16,999.0918579101562,1008.4781740001513,988.3474167990901,989.5601130160214,722930
2021-02-17,1010.2972412109375,1016.2394528085051,994.8232845033207,998.2915483913621,1384966
2021-02-18,1001.9296875,1022.3999774492383,999.1162083860576,1011.7525275735294,597076
2021-02-19,1009.22998046875,1021.0658471328047,998.2914378697885,1001.6869869781891,797346
2021-02-22,973.7465209960938,1013.6684430763951,967.7800322002371,1008.9632056585555,1298030
2021-02-23,981.920166015625,995.9147282881664,976.8511193121335,983.739210413579,841832
2021-02-24,1001.9539184570312,1009.6908968395813,970.4238159854613,982.6720480994173,3161992
2021-02-25,1040.420654296875,1044.0101877783197,1004.5975601760485,1007.9931096310135,4802604
2021-02-26,1010.8307495117188,1034.8662913516805,1004.1850801750581,1023.0304248457902,1805206
2021-03-01,1019.22265625,1025.674224069952,1000.8139506194256,1025.674224069952,733402
2021-03-02,1021.67236328125,1033.2172558347372,1013.4503059871948,1030.306784691541,539556
2021-03-03,1067.82763671875,1076.8743036555381,1022.1574234599985,1029.1910619298208,2202222
2021-03-04,1055.3853759765625,1062.152198053501,1046.7995093398351,1057.3256901736706,2633390
2021-03-05,1056.767822265625,1073.2362141601448,1045.3441995548528,1051.6502202482231,860894
2021-03-08,1062.5400390625,1082.20999337612,1052.3533918814608,1053.3478263631755,750096
2021-03-09,1062.4188232421875,1074.303245555094,1041.075370925131,1067.1726158528218,624570
2021-03-10,1058.295654296875,1074.812599573445,1052.6929743888722,1072.5084768845252,498398
2021-03-12,1037.4130859375,1069.5980917612167,1030.1369084425257,1066.687620763227,596562
2021-03-15,1022.9093017578125,1042.3367196509453,1009.3998179653091,1037.4131017478883,1026218
2021-03-16,1018.883056640625,1031.1798433227966,1016.7487587267808,1025.8439801108243,446222
2021-03-17,996.9090576171875,1020.483920696198,987.30453859767,1018.6648762742795,486394
2021-03-18,974.7652587890625,1011.3886860289601,970.6420914839084,1004.6461421597149,1950548
2021-03-19,1009.8848266601562,1016.2394020342747,961.0374480616899,964.4815525946601,1458710
2021-03-22,1000.1591186523438,1006.5378533399137,986.6011395092668,1006.5378533399137,634274
2021-03-23,1013.3530883789062,1023.466902293589,997.9275710684631,1001.2018503756509,1157586
2021-03-24,993.1012573242188,1009.2301177835985,989.9482470088512,1009.2301177835985,615138
2021-03-25,966.64013671875,998.073245768355,962.8807785154779,994.6776964234641,619242
2021-03-26,967.3677978515625,977.4088991080607,957.0841573452582,975.007784220454,1600308
2021-03-30,984.0302124023438,993.6832861904994,966.2763515213447,974.8622171039077,532020
2021-03-31,971.709228515625,994.3623708034896,969.6719224989997,977.6029441394337,415802
2021-04-01,980.6831665039062,984.7093416849386,971.7819879920031,979.7130095170245,493186
2021-04-05,966.6644287109375,982.2839322443626,951.6512140701539,982.2839322443626,506730
2021-04-06,962.2259521484375,972.582365998503,955.6046189611227,970.7633216730694,675134
2021-04-07,971.5151977539062,992.5190602869932,966.3733185249996,966.3733185249996,563048
2021-04-08,972.5823974609375,980.416427118634,967.0039946824832,975.0320675839064,3069966
2021-04-09,961.7409057617188,973.4555634512482,960.5039318936643,971.6122414544778,482322
2021-04-12,927.1305541992188,953.7855939008276,921.9159603609816,948.8378169211829,1332200
2021-04-13,937.1231689453125,941.1250665829212,930.5503315641299,933.7761154420302,530966
2021-04-15,942.944091796875,951.0691565323201,928.2461898138503,931.5932432490986,657484
2021-04-16,938.1417846679688,945.6605011428154,934.5521920565959,942.9925694904505,2988770
2021-04-19,922.8861083984375,929.7014256810431,917.2834281318311,922.1342130505611,971800
2021-04-20,922.3281860351562,931.3021374512496,917.065096641967,928.7796939574378,829318
2021-04-22,924.5838012695312,928.6584128696056,910.7832838692507,919.7087391723082,2360014
2021-04-23,923.783447265625,930.8655810630771,919.7087762874384,923.1043255669805,740086
2021-04-26,939.8152465820312,951.2388680970212,927.3972497438474,929.5316068286164,2661244
2021-04-27,964.7726440429688,968.968584926146,941.4888759572876,942.5075289682993,696696
2021-04-28,968.240966796875,973.7465959472568,960.8192420369771,969.8901863313553,884804
2021-04-29,981.4107666015625,991.985501253948,974.0375973192799,978.2335380548509,506026
2021-04-30,967.4647216796875,987.8137988324378,964.0449540266553,977.2875606045262,642948
2021-05-03,950.3900756835938,959.9703763061539,942.847081128205,952.5486513788989,1387884
2021-05-04,929.6771850585938,954.3919099431873,926.9849758075889,947.8433504594602,2043678
2021-05-05,931.2294311523438,940.0336175883425,925.6025325112323,931.2051535423712,574570
2021-05-06,936.1529541015625,938.2145376056819,925.165914878049,934.2611362197522,463042
2021-05-07,936.8321533203125,948.5467520067768,934.2127175144271,941.052312686577,357338
2021-05-10,934.1156005859375,944.0112133712593,931.5447201829844,942.8712907916878,451162
2021-05-11,937.9962158203125,940.3973897803114,926.5241573504792,929.8954290389353,531738
2021-05-12,928.2219848632812,938.1418164761203,925.4085058853767,938.1418164761203,746228
2021-05-14,939.524169921875,941.7797965232161,924.8020510283345,933.824498220022,1031768
2021-05-17,951.0206298828125,952.2818220777765,936.6865372304015,940.4216178104257,810282
2021-05-18,964.239013671875,971.4424171633265,956.6232461068487,959.4852209443126,1156234
2021-05-19,968.3864135742188,978.2092528131766,956.6232604115163,961.4255492155208,1127424
2021-05-20,963.0263671875,975.3958689047728,960.98900196468,968.3864490701079,552708
2021-05-21,970.5935668945312,974.5226908386503,960.4554145647226,968.0711232068585,421206
2021-05-24,963.1476440429688,974.765250488976,961.2315484304429,973.7465974767605,1420022
2021-05-25,952.9367065429688,968.70175768201,950.8023493152541,965.3304858162115,409036
2021-05-26,955.434814453125,962.8322610755241,953.6642662056836,962.8322610755241,368454
2021-05-27,959.582275390625,966.3733744640582,952.2576018041591,956.0412378305458,548456
2021-05-28,1016.19091796875,1021.0902582653417,962.9293333746168,965.3062299040523,4316646
2021-05-31,1047.9876708984375,1063.049379842456,1009.9332917326001,1019.149781906913,4068900
2021-06-01,1051.771484375,1067.997336927203,1041.6333908381023,1049.7584559197494,1832944
2021-06-02,1067.8033447265625,1071.9749488443344,1047.066238482749,1047.7210234129736,800634
2021-06-03,1071.65966796875,1091.4266166933066,1065.280933113245,1077.8444187966788,1520346
2021-06-04,1062.613037109375,1076.3892194967443,1059.3144795381063,1076.3892194967443,522622
2021-06-07,1080.4154052734375,1087.4490437743243,1059.7025762700932,1070.0346539467396,1231050
2021-06-08,1074.3033447265625,1080.2698340423558,1066.3965413846493,1079.1298521810622,304636
2021-06-09,1054.924560546875,1077.6505376392295,1046.9207645937663,1076.825809374885,718010
2021-06-10,1058.7808837890625,1081.7008443325049,1056.1129518739529,1063.389129824252,537128
2021-06-11,1080.408447265625,1087.6827266852456,1065.6156642984008,1067.5685037873582,458504
2021-06-14,1096.1776123046875,1102.524340425679,1072.1088425920943,1080.89661999039,772392
2021-06-15,1098.3258056640625,1110.4334352150477,1094.1760214480466,1101.523604398308,1268140
2021-06-16,1079.749267578125,1097.495743310625,1077.3570869887553,1097.495743310625,994192
2021-06-17,1081.6534423828125,1091.149100876451,1064.224373200475,1074.1838072498485,702856
2021-06-18,1086.29150390625,1091.1247344266965,1066.3725153763987,1082.4834427003868,535280
2021-06-21,1092.41845703125,1097.3493052222816,1074.5254937111433,1076.1854787907077,487426
2021-06-22,1086.7552490234375,1103.7205432298904,1083.8259895921074,1100.7668494649251,542078
2021-06-23,1076.5516357421875,1098.4722113043604,1074.769598195398,1097.9840014326694,1349888
2021-06-24,1051.286865234375,1081.3849587341308,1044.7692152104019,1081.2873405897756,2090908
2021-06-25,1027.340087890625,1054.4357365884819,1016.0379575042368,1054.4357365884819,1671192
2021-06-28,1018.4058227539062,1038.4712967562452,1016.0136419879424,1036.9577984320695,1326548
2021-06-29,1018.9916381835938,1029.6346374110424,1017.0876673274317,1019.8704398063859,895330
2021-06-30,1030.562255859375,1036.713748429087,1021.3107018626984,1022.7997659330997,852502
2021-07-01,1024.142333984375,1035.9814242473335,1022.5800861179466,1032.1246136528505,850764
2021-07-02,1039.49658203125,1041.4738561297106,1022.4336684400076,1025.1920069285588,454292
2021-07-05,1049.6025390625,1051.1160376062203,1040.6195235288708,1043.6952700968895,923216
2021-07-06,1037.9097900390625,1049.6756960447665,1035.4931749260527,1049.6512617119347,555680
2021-07-07,1030.196044921875,1038.7885866060317,1024.6060655565643,1038.10514044128,865920
2021-07-08,1021.7744140625,1032.9544918721526,1015.9647641451438,1032.5639001282937,639110
2021-07-09,1012.1566772460938,1020.9444548939426,1008.6171556934879,1018.8451286174729,879568
2021-07-12,1017.6489868164062,1026.0950409670074,1013.1086114229056,1016.3552784048593,3151738
2021-07-13,1025.0211181640625,1026.8519052868846,1019.4311386540861,1025.2407887804272,712050
2021-07-14,1018.4058227539062,1028.5606122266427,1016.4529832088364,1026.5589040161994,286612
2021-07-15,1017.0632934570312,1023.2879698000421,1014.8174801977059,1023.2879698000421,423526
2021-07-16,1031.0015869140625,1032.3197296730507,1017.917539072268,1017.917539072268,666146
2021-07-19,1024.8013916015625,1036.9577697567108,1021.8232637009396,1027.1935723013746,2932572
2021-07-20,1022.1162109375,1029.1952539100264,1017.4293486030833,1023.9469979131534,524338
2021-07-22,1035.4932861328125,1037.0067846285235,1024.6550492676768,1030.7088048667601,341874
2021-07-23,1027.7794189453125,1042.3280972559228,1026.632197238628,1042.3280972559228,506836
2021-07-26,1014.3536376953125,1035.7861228126494,1011.4243784330503,1030.1228405621966,756300
2021-07-27,1002.9296264648438,1017.1853317783427,996.5340290658511,1014.9883872172664,542864
2021-07-28,994.4102783203125,1005.7855327228435,984.5240282884741,1005.7612175824296,414460
2021-07-29,1003.393310546875,1012.7424816498283,997.7788971804772,1000.83020879265,285292
2021-07-30,993.702392578125,1009.6912064058838,991.2613432004623,1003.3933466882596,456624
2021-08-02,1011.3267822265625,1014.9883563837911,996.4363806538324,999.4632581187681,813584
2021-08-03,1018.84521484375,1020.9689756317953,1007.7384393766258,1017.9176636902777,636370
2021-08-04,1026.973876953125,1032.1245148250882,1018.8939799151383,1024.0690521185238,595704
2021-08-05,1041.4981689453125,1051.8970633085898,1027.3400823151615,1033.4914553359006,714128
2021-08-06,1019.894775390625,1047.6983015395217,1015.0858608591938,1037.5435131755116,672146
2021-08-09,1014.1340942382812,1020.1146659818936,1008.5441142836479,1013.6214499647385,472074
2021-08-10,1019.5774536132812,1031.489846059005,1012.3276084964531,1017.7711009170949,831962
2021-08-11,1033.1009521484375,1034.7608180273862,1016.7214871943212,1024.752515706291,692166
2021-08-12,1030.244873046875,1038.300335861837,1027.877007512399,1037.4704029253346,470668
2021-08-13,1047.088134765625,1049.553618485367,1030.1960253274194,1032.9544826504066,416214
2021-08-16,1060.611572265625,1075.0381986333427,1039.2523891638045,1047.9425492127477,723022
2021-08-17,1056.4617919921875,1066.7386342520747,1048.8213547142238,1059.4154857331816,366420
2021-08-18,1060.1722412109375,1067.226850487635,1050.969436840826,1061.8565415419057,296152
2021-08-20,1047.7960205078125,1060.2453724465076,1043.7927233306052,1048.6748221300934,508434
